Ridoc FAX Transmitterがファクス送信できないファイルフォーマットとして、最も適切なものを選択してください。,PDF,JPEG,DOCX,DXF,DXF
Ridoc FAX Transmitterの説明として、最も適切なものを選択してください。,Office365と連携してファクス受信業務を効率化するソフトウエア,Ridoc GlobalScanと連携してファクス受信業務を効率化するソフトウエア,Ridoc Easy Sharingサービスと連携してファクス送信業務を効率化するソフトウエア,PC FAXドライバーと連携してファクス送信業務を効率化するソフトウエア,PC FAXドライバーと連携してファクス送信業務を効率化するソフトウエア
Ridoc FAX Transmitterのセールスポイントの説明として、最も適切なものを選択してください。,XDW形式のファイルもファクス送信できる,基幹システムから書き出されたデータを自動でファクス送信できる,複合機を使わなくても高速でファクス送信できる,外出先でも受信したファクスが閲覧できる,基幹システムから書き出されたデータを自動でファクス送信できる
Ridoc FAX Transmitterを使って送信するにふさわしい書類として、最も適切なものを選択してください。,個人で作成したレポート,基幹システムから出力される帳票,CADデータ,建築図面,基幹システムから出力される帳票
RICOH カンタン文書活用 タイプZと連携しているクラウドサービスとして、正しいものを選択してください。,SharePoint Online/One Drive for Business,Google Drive,Evernote,Dropbox,SharePoint Online/One Drive for Business
RICOH カンタン文書活用 タイプZのエージェント送信機能について、正しいものを選択してください。,紙文書をWordやExcelなどOffice文書に変換することができる,共有フォルダーの作成なしに、スキャンしたデータを送信することができる,スキャンした文書と電子文書等ファイル形式が違うファイルも1つにまとめて管理できる,MFP の操作パネル上から印刷したいファイルを指定して印刷できる,共有フォルダーの作成なしに、スキャンしたデータを送信することができる
RICOH カンタン文書活用 タイプZの説明として、正しいものを選択してください。,サブスクリプション版のみ提案可能,パッケージ版のみ提案可能,もうすぐパッケージ版はなくなりサブスクリプション版のみ提案可能,サブスクリプション版とパッケージ版をお客様の環境に合わせて提案可能,サブスクリプション版とパッケージ版をお客様の環境に合わせて提案可能
RICOH カンタン文書活用 タイプZを利用して手間を省き、より効率的に電子化業務ができる方法として、正しいものを選択してください。,よく利用する業務ボタンは自動的にトップ画面上部にワンステップボタンを作成する,よく利用する業務ボタンは保存先やファイル名設定を覚えて自動的にワンステップボタンを作成する,よく利用する業務ボタンは保存先やファイル名を固定設定しワンステップ操作にしたり、MFPのホーム画面にショートカットボタンを作成する,よく利用する業務ボタンはMFP本体のスキャナー機能画面の中にワンステップ操作ボタンを作成する,よく利用する業務ボタンは保存先やファイル名を固定設定しワンステップ操作にしたり、MFPのホーム画面にショートカットボタンを作成する
RICOH カンタンマスキングアプリのマスキングフォーム事前登録ができる件数として、正しいものを選択してください。,40件,10件,99件,5件,99件
RICOH カンタンマスキングアプリの機能として、正しいものを選択してください。,電子ファイルの読み取り,暗号化,マスキングフォームの事前登録,文字変換,マスキングフォームの事前登録
RICOH カンタンマスキングアプリのマスキング機能について、正しいものを選択してください。,多色変換,マルチタッチ,連続マスキング,マスキングカラー一括変換,連続マスキング
RICOH カンタンマスキングアプリのマスキング機能について、正しいものを選択してください。,クラウドストレージへの出力ができます。,パソコンアプリを使ったマスキングができます。,マスキングカラーは5色から選べます。,台紙とIDカードの両面スキャンの画像合成ができます。,台紙とIDカードの両面スキャンの画像合成ができます。
RICOH カンタン帯がえアプリの登録した帯の位置修正や様々な出力方法のある機能で、正しいものを選択してください。,帯データ登録,カンタン帯がえ,帯がえお任せ,イロイロ帯がえ,イロイロ帯がえ
RICOH カンタン帯がえアプリの機能で、ワンタッチで帯がえできプリントできる機能を選択してください。,イロイロ帯がえ,かんたん帯登録,カンタン帯がえプリント,ファクトシート帯がえ,カンタン帯がえプリント
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン帯がえアプリを利用すると、あらかじめ登録した自社下帯を自動的に（　　　）と合成して出力できます。複数の（　　　）を一括で帯がえできるので、一枚一枚、手作業で切り貼りする時間と手間がかかっていた作業を大幅に効率化できます。",発注書,ファクトシート,見積依頼書,図面,ファクトシート
RICOH カンタン帯がえアプリをおすすめする業種として、正しいものを選択してください。,製造業,卸売業,士業,不動産仲介業,不動産仲介業
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH カンタンバーコード活用とは、図面や作業指示書、各種帳票などの紙文書を電子化する際に、MFPで読み取るだけで、紙文書に印字された（　①　）を認識し、読み取った情報を（　②　）、イメージデータと合わせて保存することができるソリューションです。",①JANコード　②音声データにしたり,①JANコード　②フォルダー名にして振り分けたり,①バーコードやQRコード　②音声データにしたり,①バーコードやQRコード　②フォルダー名にして振り分けたり,①バーコードやQRコード　②フォルダー名にして振り分けたり
"RICOH カンタンバーコード活用のQRコードに関する説明です。（　　　）に当てはまる語句として、正しいものを選択してください。

QRコード内にある複数の情報の中から必要な情報を抽出し、（　①　）のリネームや（　②　）が可能です。
これにより、QRコード内の大量の情報からお客様の希望される情報のみを文書ファイル名や（　②　）に活用し、文書保管の効率化を図れます。",①ファイル名　②保管場所の選択,①ファイル名　②フォルダー選択,①ファイル名　②フォルダー振り分け,①ファイル名　②アドレス登録,①ファイル名　②フォルダー振り分け
RICOH カンタンバーコード活用のバーコード情報の保存方法として、正しいものを選択してください。,①ファイル名に含める　②バーコード部分を切り出して画像として出力する　③CSVファイルとしてリスト化する　④メールで送付する,①ファイル名に含める　②バーコード部分の下に読み取った値をつけて出力する　③Excelファイルにしてリスト化する　④フォルダー名にして振り分ける,①ファイル名に含める　②テキストファイルとして個別に出力する　③CSVファイルとしてリスト化する　④フォルダー名にして振り分ける,①ファイル名に含める　②テキストファイルとして個別に出力する　③Excelファイルにしてリスト化する　④メールで送付する,①ファイル名に含める　②テキストファイルとして個別に出力する　③CSVファイルとしてリスト化する　④フォルダー名にして振り分ける
RICOH カンタンバーコード活用を提案するのに適したお客様として、正しいものを選択してください。,お取引先とファイルの交換をしたいお客様,うっかりした出力や部数間違いなどによる無駄な印刷を減らしたいお客様,バーコードをスキャンしてクラウドストレージに保存し、外からも情報を活用したいお客様,製造番号、図面番号、顧客番号などのバーコード付きの帳票を効率よく管理したいお客様,製造番号、図面番号、顧客番号などのバーコード付きの帳票を効率よく管理したいお客様
RICOH Driveの利用者機能として、正しいものを選択してください。,ファイルを無制限にアップロード可能,うっかり上書き保存しても以前のバージョンに戻せない,誤ってファイルを削除してもゴミ箱から戻せる,PCとRICOH Driveを同期する,PCとRICOH Driveを同期する
RICOH Driveの管理者のみが使える機能として、正しいものを選択してください。,ドラッグ&ドロップで大容量ファイルを一括保存,ログの取得・利用状況の可視化,iPhone、iPadを使って外出先や自宅からファイルの閲覧,誤ってファイルを削除してもバックアップフォルダから戻せる,ログの取得・利用状況の可視化
RICOH Driveの特長として、最も適切なものを選択してください。,ドキュメントはMicrosoftが運営のデータセンターで安全に保存されている,iPadやiPhone からのドキュメントの閲覧はできない,取引先とのファイルの交換や、メールでは送れない大容量ファイルの一括送信が簡単に行なえる,RICOH Driveはboxと同様、アップロード容量に制限はない,取引先とのファイルの交換や、メールでは送れない大容量ファイルの一括送信が簡単に行なえる
RICOH Driveの導入にかかる費用として、正しいものを選択してください。,システムの構築費用が必要,システム構築費用・サポート保守費用は必要,導入にかかる初期費用はRICOH クラウドアプリケーションスタートパックのみ、システムの構築費用、サポートにかかる保守費用は不要,サポートにかかる保守費用が必要,導入にかかる初期費用はRICOH クラウドアプリケーションスタートパックのみ、システムの構築費用、サポートにかかる保守費用は不要
"リコー カンタン私書箱プリント AE2をご利用のお客様から「他人の私書箱を触らせないようにしたい」と相談を受けました。
お客様のお悩みごとを解決する方法として、最も適切なものを選択してください。",自分の私書箱だけ表示するように設定する,私書箱にユーザー名とパスワードを設定する,対応できない,私書箱に暗証番号を設定する,私書箱に暗証番号を設定する
"リコー カンタン私書箱プリント AE2をご利用のお客様から「同一ファイル名の印刷を行なう業務をしており、オンデマンド印刷画面では内容が判断できない」と相談を受けました。
お客様のお悩みごとを解決する機能として、最も適切なものを選択してください。",チェック印刷機能,モノクロ変換印刷機能,部数変更機能,プレビュー機能、サムネイル機能,プレビュー機能、サムネイル機能
"お客様から「機密性の高い文書を出力するが、他人に見られるのが心配で急いで取りに行くことがある」と相談を受けました。
お客様におすすめする商品として、最も適切なものを選択してください。",Ridoc Smart Navigator,Ridoc Print Linkage,Ridoc Connect Agent,リコー カンタン私書箱プリント AE2,リコー カンタン私書箱プリント AE2
MFPでのオンデマンド印刷を管理者レスでカンタンに実現する商品として、最も適切なものを選択してください。,おりこうコピログ for imagio,カン文電納ツール for imagio,HGPscanPro for カンタン文書登録V2,リコー カンタン私書箱プリント AE2,リコー カンタン私書箱プリント AE2
ICカードを使って、個人ごとに利用できる機能を制限することができるソリューションとして、正しいものを選択してください。,リコー 個人認証システム AE2,リコー カンタン私書箱プリント AE2,Ridoc Print Linkage,RICOH カンタン入出力,リコー 個人認証システム AE2
部外者によるMFPの不正利用を防止するためのシステムとして、正しいものを選択してください。,imagio不正利用防止 サウンドオプション,ITKeeper,リコー 個人認証システム AE2,IT安心パック,リコー 個人認証システム AE2
リコー 個人認証システム AE2のセールスポイントとして、最も適切なものを選択してください。,パナソニック指紋認証システムと連携したオプションを新発売,他社のログ関連製品ともシームレスに連携できる,すべての規格のICカードも読取が可能,世界最高水準のNEC顔認証システムと連携する機能を標準搭載,世界最高水準のNEC顔認証システムと連携する機能を標準搭載
リコー 個人認証システム AE2の特長として、最も適切なものを選択してください。,ステープルの有無を変更可能,どこでも印刷にはサーバーが必須,利用できるICカードはFelicaのみ,複合機・プリンターの認証にICカードや顔認証が利用可能,複合機・プリンターの認証にICカードや顔認証が利用可能
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH Rule Based Printは、お客様の業務フローに合わせて（　①　）とその時の（　②　）をルールとして設定し、組み合わせることで、印刷したい機器への自動振り分けを実現し、お客様の印刷業務プロセスの改善に貢献します。",①クライアントにインストール　②印刷設定,①振り分け　②自動仕分け,①キーワードを設定　②印刷設定,①処理条件　②アクション,①処理条件　②アクション
RICOH Rule Based Printにより印刷に関するお困りごとを解決できる内容として、正しいものを選択してください。,1回の印刷指示でメール、FAX、印刷を同時に実行する,1回の印刷指示で、指定した地域の各店舗へPOPやチラシを同時に出力する,印刷データ内の氏名や住所など個人情報があれば、自動で判別して塗りつぶして印刷する,印刷データ内に機密情報が含まれていないか自動で判別し、含まれていた場合は管理者へ通知する,1回の印刷指示で、指定した地域の各店舗へPOPやチラシを同時に出力する
RICOH Rule Based Print 電子化ドライバーの説明内容として、正しいものを選択してください。,OCR処理を行い、抽出したデータを書き出してシステムに受け渡すことができる,複数のPDFファイルを１つのファイルにまとめることができる,請求書を請求先ごとに仕分けてPDF生成したり、ファイル名を付与することができる,PDFデータを生成する際に、押印や電子署名を入れることができる,請求書を請求先ごとに仕分けてPDF生成したり、ファイル名を付与することができる
RICOH Rule Based Printにより印刷に関するお困りごとを解決できる内容として、正しいものを選択してください。,印刷データ内のキーワードを抽出し、機密情報に関わる内容の場合に管理者へメールで通知する,印刷データ内のキーワードを抽出し、カラー印刷してよい内容かAIが判定する,印刷データ内のキーワードを抽出し、RICOH Desk Naviへ自動でデータ登録する,印刷データ内のキーワードを抽出し、最適な出力先プリンターへ自動で切り替えて印刷する,印刷データ内のキーワードを抽出し、最適な出力先プリンターへ自動で切り替えて印刷する
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH Eco Friendly Print UX は、（　①　）、（　②　）により、お客様の印刷環境の利便性の向上、ならびに効率化を行うことができます。",①印刷ミス防止　②省エネ・省資源への貢献を可視化,①機器一覧の表示　②死活監視,①Rule Based Printとの同居　②有償S&S保守の提供,①プレビューや並行/代行印刷　②ジョブ編集や印刷完了通知機能,①プレビューや並行/代行印刷　②ジョブ編集や印刷完了通知機能
Ridoc Desk Navigator - Ridoc IO Navi の後継ツールとして、正しいものを選択してください。,Ridoc Desk Navigator V4,RICOH Rule Based Print,Ridoc Print Linkage,RICOH Eco Friendly Print UX,RICOH Eco Friendly Print UX
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

印刷指示を行った瞬間に、自動的にプリンターの状態をチェック。トナー切れなどの問題があった場合には、ネットワーク上の他のプリンターで印刷を行い、その結果を画面上で報告します。(　　　)。",モノクロ印刷をカラープリンターで代行印刷させることも可能です,印刷先はその都度ネットワー上に存在するプリンターが自動選択されます,印刷先は自動で選択され、利用者がその都度印刷先を指定することはできません,印刷先が印刷中の場合は代行印刷の対象になりません,モノクロ印刷をカラープリンターで代行印刷させることも可能です
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

通常使うプリンターにRICOH Eco Friendly Print UXを設定しておくと、(　　　)。",文書のキーワードを読み取って、予め設定された印刷先に自動で印刷されるので手間いらず,自動で指定された形式に変換して保存されるので、ドキュメントの電子化に貢献できる,PC FAXドライバーから送信されたファクスデータが機器から送信完了したかどうかをポップアップで通知される,印刷前のイメージがプレビューとして自動的に起動。事前に印刷イメージを確認できるので無駄な印刷が大幅に削減できる,印刷前のイメージがプレビューとして自動的に起動。事前に印刷イメージを確認できるので無駄な印刷が大幅に削減できる
Ridoc IO Device Manager Accountingの提案が適しているお客様として、正しいものを選択してください。,アプリを導入せず複合機1台の個人ごとの使用量を把握したいお客様,部門ごとの出力カウントを集計したい。ただし、デスクトップPCはあるが、サーバーまでは用意できないお客様,サーバーを用意し、複合機400台からジョブログを収集して両面や集約の活用率などの集計がしたいお客様,デスクトップPCでセキュリティ用途にジョブログを収集したいお客様,部門ごとの出力カウントを集計したい。ただし、デスクトップPCはあるが、サーバーまでは用意できないお客様
Ridoc IO Device Manager Accountingの特長として、最も適切なものを選択してください。,お客様の業務や運用に合わせて様々な振り分け印刷条件の設定ができる,プリンターや複合機の状態を監視し、消耗品切れや障害の検知ができる,iPhone、iPad を使って外出先や自宅からファイルの閲覧ができる,サーバーにインストールすることですぐに利用できる,プリンターや複合機の状態を監視し、消耗品切れや障害の検知ができる
Ridoc IO Device Manager Accountingのライセンス形態として、正しいものを選択してください。,メディア（CD）を購入し、60日間無償で試用できる,リコーのHPからアプリケーションをダウンロードして導入後、60日間無償で試用できる,クラウド型サービスなので、試用期間は設けていないが、すぐに利用できる,MFP/LPに同梱されており、無償で利用できる,リコーのHPからアプリケーションをダウンロードして導入後、60日間無償で試用できる
Ridoc IO Device Manager Accountingのレポート作成機能の特長として、最も適切なものを選択してください。,収集したカウンター情報を個人・部門・出力機器別に集計し、多彩な集計レポートの作成が行え、また請求カウンターとして活用できる,収集したカウンター情報を個人・部門・出力機器別に集計し、多彩な集計レポートの作成が行え、またスケジュール設定により自動でレポートの作成ができる,機器の電力使用量をグラフ化したレポートを自動作成できる,複合機への不正アクセスや攻撃回数を集計したレポートを自動作成できる,収集したカウンター情報を個人・部門・出力機器別に集計し、多彩な集計レポートの作成が行え、またスケジュール設定により自動でレポートの作成ができる
RICOH Device Manager Proの特長として、最も適切なものを選択してください。,ICカード認証利用時のカード情報・利用者情報を一元管理できる,印刷データをサーバーへ一時的に蓄積し、空いている機器から出力が行えるLF印刷ができる,LA～MA層をターゲットとし、複合機やプリンターの状態を監視、消耗品切れや障害を検知した場合は管理者がメールで状況を把握できる,社内のドキュメントを一元管理し、文書の管理、検索、活用、共有が行える,LA～MA層をターゲットとし、複合機やプリンターの状態を監視、消耗品切れや障害を検知した場合は管理者がメールで状況を把握できる
RICOH Device Manager Proと連携する商品について、正しいものを選択してください。,リコー個人認証AE2と連携し、認証情報の一元管理が可能,RICOH ジョブログ集計ツールと連携し、詳細な集計が可能,RICOH Desk Naviと連携し、文書の保管や検索が可能,@Remoteと連携し、機器の障害を管理者に通知することが可能,RICOH ジョブログ集計ツールと連携し、詳細な集計が可能
RICOH Device Manager Proの機器管理機能の特長として、正しいものを選択してください。,両面や集約印刷を活用していない利用者を検知し、管理者に通知することができる,効率的に活用されていない機器を検知し、管理者へ通知することができる,消耗品切れや障害を検知した場合は、管理者がメールで状況を把握することができる,消費電力量やCo2排出量が多い機器を検知し、管理者に通知することができる,消耗品切れや障害を検知した場合は、管理者がメールで状況を把握することができる
ユーザーのニーズのうち、RICOH Device　Manager　Proの提案に合致するものを選択してください,印刷物の取り間違え、取り忘れの対策を行いたい,外部の利用者でも使用できるオープンな課金システムを構築したい。,機器の状態監視や設定、アドレス帳の管理、ｼﾞｮﾌﾞﾛｸﾞ収集など、ネットワークを介して機器の管理を効率的に行いたい。　　　,「キーワード」と「時間・曜日」で印刷先を自動振り分けしたい。,機器の状態監視や設定、アドレス帳の管理、ｼﾞｮﾌﾞﾛｸﾞ収集など、ネットワークを介して機器の管理を効率的に行いたい。　　　
RICOH ジョブログ集計ツールの機能として、正しいものを選択してください。,CSVでユーザー部門マスタを取り込むことができる,Cloud上のAzuleADと連携できる,機器マスタを入力しないと集計できない,ジョブログをアプリケーションと同じPCに保存しないと集計できない,CSVでユーザー部門マスタを取り込むことができる
RICOH ジョブログ集計ツールが稼動できる環境として、正しいものを選択してください。,RICOH Device Manager Accountingで収集したジョブログをRICOHジョブログ集計ツールで集計する,RICOH ジョブログ集計ツールは複合機にインストールすれば、その複合機の集計を行うことができる,RICOH ジョブログ集計ツールだけ導入すれば、複合機のジョブログを集計することができる,画像ログ送信オプションから送られたジョブログをクライアントPC上のRICOH ジョブログ集計ツールで集計する,画像ログ送信オプションから送られたジョブログをクライアントPC上のRICOH ジョブログ集計ツールで集計する
RICOH ジョブログ集計ツールで集計を行う場合の特長として、正しいものを選択してください。,収集したユーザー別カウンターログから、利用者や部門ごとの集計ができる,収集したエコログから、機器の消費電力量を集計できる,収集したジョブログをもとに、勤務時間外の機器利用者を抽出することができる,収集したジョブログから、両面/集約印刷の使用率などの詳細な集計ができる,収集したジョブログから、両面/集約印刷の使用率などの詳細な集計ができる
RICOH ジョブログ集計ツールを活用することによって集計できる項目として、正しいものを選択してください。,複合機にログインした回数,複合機の電力使用量,複合機を利用している人数,両面や集約印刷の使用率,両面や集約印刷の使用率
RICOH 画像ログ送信オプションの機能として、正しいものを選択してください。,ジョブログも画像ログもこのソフトだけで保存できる,画像ログ取得には必ずNASが必要となる,画像ログ取得には必ず拡張データ変換ボードが必要となる,画像ログ取得には必ず拡張モジュールが必要となる,画像ログ取得には必ず拡張データ変換ボードが必要となる
RICOH 画像ログ送信オプションをファクス業務で使用してフォルダーの自動仕分けを行うとき、フォルダー名に使用できる項目として、正しいものを選択してください。,お客様メールアドレス,送信先,返信文書,送信理由,送信先
RICOH 画像ログ送信オプションの動作環境として、正しいものを選択してください。,PC上で動作し、複合機からジョブログ、画像ログを取得する,クラウド上で動作し、複合機からジョブログ、画像ログを取得する,クラウド上で動作し、SMBで通信する共有フォルダーにジョブログ、画像ログを送信する,複合機上で動作し、SMBで通信する共有フォルダーにジョブログファイルを送信・保存する,複合機上で動作し、SMBで通信する共有フォルダーにジョブログファイルを送信・保存する
RICOH 画像ログ送信オプションの動作環境として、正しいものを選択してください。,ジョブログはクラウドストレージに送信できるが画像ログは送信できない,保存した画像ログの閲覧には専用ビューアが必要,検索ツールは専用サーバーが必要,保存した画像ログは、クラウドストレージにも送信が可能,保存した画像ログは、クラウドストレージにも送信が可能
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンストレージ活用シリーズで、クラウドストレージとの連携機能を活用する際には、複合機に（　　　）桁以上の数字を入力するか、ICカードをかざしてログインします。",1,2,3,4,4
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンストレージ活用シリーズは、（　①　）と（　②　）を連携させることで、PCレスでの電子データの保存・印刷業務の効率化を実現します。",①複合機　②ファイルサーバー,①ファイルサーバー　②クラウドストレージ,①複合機　②クラウドストレージ,①PC　②クラウドストレージ,①複合機　②クラウドストレージ
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

例えば、直接持ち込まれた紙の注文書。これまでは、担当者ごと得意先ごとに仕分けするだけでも大変でした。
RICOH カンタンストレージ活用シリーズで複合機と（　　　）を連携させれば、スキャンすると直接クラウドに保存できるので、スピーディーな仕分けが可能です。",ファイルサーバー,NAS,クラウドストレージ,PC,クラウドストレージ
RICOH カンタンストレージ活用シリーズの説明として、最も適切なものを選択してください。,複合機やプリンターの操作パネルで簡単にクラウド上のデータを編集・加工することができる,複合機の操作パネルで簡単に紙文書を電子化してクラウドに保存したり、クラウド上の文書を印刷することができる,外出先からクラウド上のデータを閲覧することができる,複合機にデータを蓄積し、他の複合機やプリンターからでも、そのデータを簡単に印刷することができる,複合機の操作パネルで簡単に紙文書を電子化してクラウドに保存したり、クラウド上の文書を印刷することができる
RICOH カンタンバーコード活用 for Cloudで利用できる３つのスキャンアプリとして正しいものを選択してください。,①文書スキャン　②一括スキャン　③フォルダスキャン,①バーコードスキャン　②一括スキャン　③フォルダスキャン,①文書スキャン　②一括スキャン　③フォルダ振り分け,①バーコードスキャン　②一括スキャン　③フォルダ振り分け,①文書スキャン　②一括スキャン　③フォルダ振り分け
複合機でスキャンしたデータ内にある1次元バーコードや2次元バーコードの内容を認識し、ファイル名やフォルダ名とし、クラウドストレージへ保存することができるアプリケーションとして、正しいものを選択してください。,imagio バーコードスキャン タイプA,RICOH カンタンバーコード活用 for Cloud,RICOH カンタンストレージ活用,RICOH カンタン文書活用,RICOH カンタンバーコード活用 for Cloud
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンバーコード活用 for Cloudは、複合機でスキャンしたデータ内にある1次元バーコードや2次元バーコードの内容を認識し、ファイル名やフォルダ名とし、（　　　）へ保存します。",ファイルサーバー,RICOH SnapChamber,クラウドストレージ,タブレット,クラウドストレージ
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンバーコード活用 for Cloud は、紙のドキュメント内にある1次元（　　　）や2次元（　　　）の情報を活用し、スキャン時にファイル名やフォルダ名の生成およびフォルダ振り分けを行うことができる複合機で動くアプリケーションです。",データ,ファイル,ＱＲコード,バーコード,バーコード
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン（　①　）for ANDPAD は、ANDPAD社の「ANDPAD」と連携し、複合機で紙の工事関連書類をスキャンするだけでカンタンに一元管理・共有できる（　②　）業向けソリューションです。",①案件管理　②製造,①見積管理　②建設,①施工管理　②製造,①施工管理　②建設,①施工管理　②建設
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン施工管理 for ANDPAD は、複合機でスキャンした文書を（　　　）上にある「ANDPAD」のストレージにアップロードすることができます。",クラウド,パソコン,サーバー,スマートフォン,クラウド
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン施工管理 for ANDPADは、複合機の操作部より「ANDPAD」で管理されている案件の（　　　）を選択してアップロードします。",詳細情報,協力企業,資料フォルダー,見積もり金額,資料フォルダー
RICOH カンタン施工管理 for ANDPADの特長として、最も適切なものを選択してください。,紙書類を複合機から「ANDPAD」へダイレクトにアップロードできる,「ANDPAD」に保存されているデータをパソコンレスでダイレクトに印刷できる,複合機で受信したファクスをダイレクトに「ANDPAD」へ転送保存できる,複数の協力業者と1台の複合機をセキュアに共同利用できる,紙書類を複合機から「ANDPAD」へダイレクトにアップロードできる
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン名刺電子化アプリ for PHONE APPLI PEOPLEを利用することで名刺の電子化を効率化し、（　①　）や（　②　）を押さえ、（　③　）の向上が見込めます。",①スマートフォン　②専用スキャナ　③検索性,①ピンボケ　②影の映り込み　③OCR精度,①ピンボケ　②影の映り込み　③検索性,①スマートフォン　②専用スキャナ　③OCR精度,①ピンボケ　②影の映り込み　③OCR精度
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン名刺電子化アプリ for PHONE APPLI PEOPLEは、PHONE APPLI 社が提供するWeb電話帳サービス「（　　　）」へ、リコー製複合機から名刺データをカンタンに登録することができる複合機で動くアプリケーションです。",連絡とれるくん,PHONE APPLI PEOPLE,PEOPLE,名刺管理,PHONE APPLI PEOPLE
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

PHONE APPLI 社が提供するWeb電話帳サービス「PHONE APPLI PEOPLE」は、（　　　）で電話帳の一元管理を提供します。
また、Microsoft office365 や kintoneなど様々なクラウドサービスと連携し、登録された名刺情報を活用することができます。",クラウド上,個人のパソコン,スマートフォン,複合機,クラウド上
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタン名刺電子化アプリ for PHONE APPLI PEOPLEは、PHONE APPLI 社が提供するWeb電話帳サービス「PHONE APPLI PEOPLE」へ、（　　　）から名刺データをカンタンに登録することができる複合機で動くアプリケーションです。",専用スキャナ,リコー製複合機,スマートフォン,UCS,リコー製複合機
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

（　　　）を契約のお客様は「RICOH カンタンドキュメント活用 for kintone」および「RICOH カンタンドキュメント活用 for kintone（ファクス受信モデル）」を無償で利用いただけます。",サイボウズ社が提供するkintone,リコー製複合機,サイボウズ Office,RICOH kintone plus,RICOH kintone plus
パソコンを使わずに複合機からカンタンに紙文書を電子化（スキャン）して、kintone内に保存するができるアプリケーションとして、正しいものを選択してください。,RICOH カンタンドキュメント活用 for kintone,RICOH カンタンドキュメント活用 for kintone（ファクス受信モデル）,RICOH カンタン文書活用,RICOH カンタンストレージ活用,RICOH カンタンドキュメント活用 for kintone
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンドキュメント活用 for kintone（ファクス受信モデル）は、複合機で受信したファクス文書を自動でkintoneに登録します。
リコーが提供する無償のアプリテンプレートを利用することで、（　　　）が行えます。",仕分け定義表による仕分け,仕分けや担当者へ通知,送信元への自動返信,boxへの保管,仕分けや担当者へ通知
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

RICOH カンタンドキュメント活用 for kintone は（　　　）とkintone/ RICOH kintone plusを連携させることで、PC レスでの電子データ保存の効率化を実現します。",プリンター,複合機,スマートフォン,カメラ,複合機
RICOH カンタンファクス仕分け for Cloudのファクス仕分け機能として、正しいものを選択してください。,仕分けは「ナンバー・ディスプレイ通知番号」に基づいて行う,仕分けは「送信側情報（TSI）」に基づいて行う,仕分けは「表示用発信元名称（RTI）」に基づいて行う,仕分けは「発信元ファクス番号（CSI）」に基づいて行う,仕分けは「ナンバー・ディスプレイ通知番号」に基づいて行う
RICOH カンタンファクス仕分け for Cloudを提案したいお客様として、最も適切なものを選択してください。,バーコード付き文書の保管や社内共有に困っているお客様,名刺の社内共有をしたいお客様,クラウドストレージに保管される文書の印刷をしたいお客様,働き方改革や在宅勤務を検討していて業務でファクス受信が欠かせないお客様,働き方改革や在宅勤務を検討していて業務でファクス受信が欠かせないお客様
RICOH カンタンファクス仕分け for Cloudのメリットとして、正しいものを選択してください。,受信ファクスをOneDrive for Business、SharePoint Online やBox、Googleドライブ、Dropbox、RICOH Driveに保管すると同時に、ファクス送信元へ定型文を返信するため、返信の手間が削減できる,受信ファクスをOneDrive for Business、SharePoint Online やBox、Googleドライブ、Dropbox、RICOH Driveに保管すると同時に、注文書であれば在庫状況を警告してくれるので在庫量チェックの手間がなくなる,受信ファクスをOneDrive for Business、SharePoint Online やBox、Googleドライブ、Dropbox、RICOH Driveに保管できるため、外出先や在宅勤務時においてもファクスを確認することができる,OneDrive for Business、SharePoint Online やBox、Googleドライブ、Dropbox、RICOH Driveに保管した受信ファクスを２日間で自動削除するため、ストレージ容量をほとんど気にする必要がなくなる,受信ファクスをOneDrive for Business、SharePoint Online やBox、Googleドライブ、Dropbox、RICOH Driveに保管できるため、外出先や在宅勤務時においてもファクスを確認することができる
